url,marca,modelo,tipo,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,calibre_total,peso,polarizadas,precio
https://www.lentiamo.es/guess-gu2943-057-54.html,Guess,GU2943/V 057 54,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Rosa,M,54.0,15.0,140.0,130.0,110.0,,80.17
https://www.lentiamo.es/hugo-boss-1680-1ed-19-53.html,Hugo Boss,1680 1ED 19 53,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Verde,M,53.0,19.0,145.0,137.0,115.0,,85.45
https://www.lentiamo.es/hugo-boss-1483-4hu-20-50.html,Hugo Boss,1483 4HU 20 50,graduadas,Mujer,Metal/Pasta,Cuadradas,Montura completa,Marrón,M,50.0,20.0,145.0,137.0,150.0,,94.95
https://www.lentiamo.es/guess-gu2954-005-54.html,Guess,GU2954/V 005 54,graduadas,Mujer,Metal,Cat Eye,Montura completa,Negro,M,54.0,17.0,140.0,133.0,110.0,,89.9
https://www.lentiamo.es/hugo-boss-1734-lhf-18-53.html,Hugo Boss,1734 LHF 18 53,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Rojo,M,53.0,18.0,145.0,133.0,135.0,,124.13
https://www.lentiamo.es/gucci-gg2147oa-001-54.html,Gucci,GG2147OA 001 54,graduadas,Mujer,Metal,Redondas,Montura completa,Dorado,M,54.0,19.0,145.0,135.0,145.0,,259.9
https://www.lentiamo.es/hugo-boss-1460-2m2-18-52.html,Hugo Boss,1460 2M2 18 52,graduadas,Mujer,Metal,Redondas,Montura completa,Negro,M,52.0,18.0,140.0,132.0,150.0,,99.95
https://www.lentiamo.es/guess-gu2954-024-54.html,Guess,GU2954/V 024 54,graduadas,Mujer,Metal,Cat Eye,Montura completa,Blanco,M,54.0,17.0,140.0,133.0,110.0,,97.99
https://www.lentiamo.es/hugo-boss-1716-f-807-18-52.html,Hugo Boss,1716/F 807 18 52,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Negro,M,52.0,18.0,145.0,137.0,120.0,,98.94
https://www.lentiamo.es/hugo-boss-1464-s9e-15-54.html,Hugo Boss,1464 S9E 15 54,graduadas,Mujer,Metal,Cuadradas,Montura completa,Morado,M,54.0,15.0,140.0,137.0,150.0,,85.45
https://www.lentiamo.es/hugo-boss-1581-807-17-57.html,Hugo Boss,1581 807 17 57,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,L,57.0,17.0,145.0,141.0,115.0,,113.94
https://www.lentiamo.es/hugo-boss-1670-f-kb7-18-55.html,Hugo Boss,1670/F KB7 18 55,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Gris,M,55.0,18.0,145.0,140.0,120.0,,129.9
https://www.lentiamo.es/guess-gu1975-091-53.html,Guess,GU1975 091 53,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Azul,M,53.0,14.0,145.0,133.0,100.0,,78.48
https://www.lentiamo.es/gucci-gg2131o-011-56.html,Gucci,GG2131O 011 56,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Marrón,L,56.0,18.0,150.0,141.0,160.0,,249.9
https://www.lentiamo.es/hugo-boss-1594-y11-20-51.html,Hugo Boss,1594 Y11 20 51,graduadas,Mujer,Metal,Redondas,Montura completa,Rojo,M,51.0,20.0,140.0,135.0,150.0,,87.35
https://www.lentiamo.es/gucci-gg2147oa-003-54.html,Gucci,GG2147OA 003 54,graduadas,Mujer,Metal,Redondas,Montura completa,Negro,M,54.0,19.0,145.0,135.0,145.0,,259.9
https://www.lentiamo.es/guess-gu1996-092-53.html,Guess,GU1996/V 092 53,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Azul,M,53.0,18.0,145.0,140.0,100.0,,76.64
https://www.lentiamo.es/hugo-boss-1630-807-18-55.html,Hugo Boss,1630 807 18 55,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,55.0,18.0,145.0,134.0,115.0,,87.35
https://www.lentiamo.es/guess-gu2945-020-54.html,Guess,GU2945/V 020 54,graduadas,Mujer,Metal/Pasta,Cat Eye,Montura completa,Gris,M,54.0,15.0,135.0,130.0,95.0,,85.33
https://www.lentiamo.es/hugo-boss-1368-s05-19-53.html,Hugo Boss,Boss 1368 S05 19 53,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Marrón,M,53.0,19.0,145.0,134.0,190.0,,80.56
https://www.lentiamo.es/hugo-boss-1390-807-15-53.html,Hugo Boss,1390 807 15 53,graduadas,Mujer,Metal/Pasta,Rectangulares,Montura completa,Negro,M,53.0,15.0,140.0,132.0,110.0,,94.95
https://www.lentiamo.es/indii-kids-in55-c2-45.html,Indestructible,IN55-C2 45,graduadas,Niños,Metal,Cuadradas,Montura completa,Azul,XS,45.0,12.0,130.0,106.0,100.0,,93.99
https://www.lentiamo.es/jaguar-32502-5224-19-52.html,Jaguar,32502 5224 19 52,graduadas,Unisex,Metal/Pasta,Redondas,Montura completa,Negro,M,52.0,19.0,145.0,136.0,135.0,,169.9
https://www.lentiamo.es/indii-kids-in49-c1-45.html,Indestructible,IN49-C1 45,graduadas,Niños,Pasta,Redondas,Montura completa,Negro,XS,45.0,15.0,130.0,110.0,100.0,,91.99
https://www.lentiamo.es/jaguar-32503-4928-15-58.html,Jaguar,32503 4928 15 58,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,58.0,15.0,145.0,140.0,135.0,,169.9
https://www.lentiamo.es/hugo-boss-hugo-hg-1232-1ed-15-53.html,Hugo,HG 1232 1ED 15 53,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Verde,M,53.0,15.0,145.0,138.0,115.0,,91.99
https://www.lentiamo.es/indii-kids-metal-in23-c3-43.html,Indestructible,IN23-C3 43,graduadas,Niños,Metal,Cuadradas,Montura completa,Morado,XS,43.0,15.0,123.0,112.0,70.0,,84.99
https://www.lentiamo.es/indii-kids-in55-c3-45.html,Indestructible,IN55-C3 45,graduadas,Niños,Pasta,Cuadradas,Montura completa,Morado,XS,45.0,12.0,130.0,106.0,80.0,,93.99
https://www.lentiamo.es/indii-kids-in49-c2-45.html,Indestructible,IN49-C2 45,graduadas,Niños,Pasta,Redondas,Montura completa,Negro,XS,45.0,15.0,130.0,110.0,100.0,,94.99
https://www.lentiamo.es/indii-kids-in50-c2-47.html,Indestructible,IN50-C2 47,graduadas,Niños,Pasta,Cuadradas,Montura completa,Negro,XS,47.0,18.0,130.0,117.0,100.0,,92.99
https://www.lentiamo.es/jaguar-32011-5522-17-57.html,Jaguar,32011 5522 17 57,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Marrón,L,57.0,17.0,150.0,143.0,145.0,,209.9
https://www.lentiamo.es/indii-kids-in48-c3-42.html,Indestructible,IN48-C3 42,graduadas,Niños,Pasta,Rectangulares,Montura completa,Azul,XXS,42.0,12.0,117.0,98.0,80.0,,83.99
https://www.lentiamo.es/jaguar-31531-5522-17-52.html,Jaguar,31531 5522 17 52,graduadas,Hombre,Pasta,Redondas,Montura completa,Marrón,M,52.0,17.0,145.0,133.0,130.0,,189.9
https://www.lentiamo.es/jaguar-32501-6500-18-56.html,Jaguar,32501 6500 18 56,graduadas,Hombre,Metal/Pasta,Rectangulares,Montura completa,Negro,M,56.0,18.0,145.0,138.0,130.0,,108.73
https://www.lentiamo.es/jaguar-31530-6022-21-50.html,Jaguar,31530 6022 21 50,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Negro,M,50.0,21.0,145.0,136.0,130.0,,209.9
https://www.lentiamo.es/jaguar-32708-5282-21-49.html,Jaguar,32708 5282 21 49,graduadas,Hombre,Metal/Pasta,Redondas,Montura completa,Gris,M,49.0,21.0,145.0,136.0,130.0,,79.07
https://www.lentiamo.es/indii-kids-metal-in23-c4-43.html,Indestructible,IN23-C4 43,graduadas,Niños,Metal,Cuadradas,Montura completa,Azul,XS,43.0,15.0,123.0,112.0,70.0,,84.99
https://www.lentiamo.es/indii-kids-metal-in26-c1-45.html,Indestructible,IN26-C1 45,graduadas,Niños,Metal,Cuadradas,Montura completa,Morado,XS,45.0,14.0,120.0,116.0,70.0,,85.99
https://www.lentiamo.es/hugo-boss-1757-g-amc-19-57.html,Hugo Boss,1757/G AMC 19 57,graduadas,Hombre,Metal,Rectangulares,Montura completa,Negro,M,57.0,19.0,150.0,140.0,120.0,,149.9
https://www.lentiamo.es/indii-kids-hopscotchi-n37-c2-43.html,Indestructible,IN37-C2 43,graduadas,Niños,Pasta,Redondas,Montura completa,Azul,XXS,43.0,15.0,130.0,103.0,95.0,,83.99
https://www.lentiamo.es/indii-kids-in69-c2-50.html,Indestructible,IN69-C2 50,graduadas,Niños,Metal,Rectangulares,Montura completa,Morado,M,50.0,17.0,133.0,130.0,70.0,,83.99
https://www.lentiamo.es/indii-kids-metal-in23-c1-43.html,Indestructible,IN23-C1 43,graduadas,Niños,Metal,Cuadradas,Montura completa,Marrón,XS,43.0,15.0,123.0,112.0,70.0,,84.99
https://www.lentiamo.es/indii-kids-in55-c1-45.html,Indestructible,IN55-C1 45,graduadas,Niños,Pasta,Cuadradas,Montura completa,Negro,XS,45.0,12.0,130.0,106.0,100.0,,93.99
https://www.lentiamo.es/indii-kids-in34-c4-42.html,Indestructible,IN34-C4 42,graduadas,Niños,Pasta,Redondas,Montura completa,Rosa,XXS,42.0,16.0,118.0,105.0,75.0,,83.99
https://www.lentiamo.es/jaguar-31530-5522-21-50.html,Jaguar,31530 5522 21 50,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Marrón,M,50.0,21.0,145.0,136.0,130.0,,209.9
https://www.lentiamo.es/jaguar-31528-4791-19-52.html,Jaguar,31528 4791 19 52,graduadas,Unisex,Pasta,Redondas,Montura completa,Azul,M,52.0,19.0,145.0,135.0,145.0,,165.9
https://www.lentiamo.es/indii-kids-in69-c4-48.html,Indestructible,IN69-C4 48,graduadas,Niños,Metal,Rectangulares,Montura completa,Rosa,S,48.0,15.0,128.0,124.0,70.0,,83.99
https://www.lentiamo.es/indii-kids-in47-c2-44.html,Indestructible,IN47-C2 44,graduadas,Niños,Pasta,Rectangulares,Montura completa,Morado,XXS,44.0,13.0,117.0,101.0,70.0,,83.99
https://www.lentiamo.es/hugo-boss-hugo-hg-1330-cs2-807-99-50.html,Hugo,HG 1330/CS2 807 99 50,graduadas,Hombre,Pasta,Redondas,Montura completa,Negro,M,50.0,21.0,145.0,137.0,115.0,,159.9
https://www.lentiamo.es/indii-kids-in44-c3-50.html,Indestructible,IN44-C3 50,graduadas,Niños,Pasta,Cuadradas,Montura completa,Negro,XS,50.0,17.0,130.0,120.0,80.0,,83.99
https://www.lentiamo.es/indii-kids-in34-c1-42.html,Indestructible,IN34-C1 42,graduadas,Niños,Pasta,Redondas,Montura completa,Rosa,XXS,42.0,16.0,118.0,105.0,75.0,,83.99
https://www.lentiamo.es/jaguar-32505-6022-19-57.html,Jaguar,32505 6022 19 57,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Negro,L,57.0,19.0,150.0,149.0,135.0,,189.9
https://www.lentiamo.es/indii-kids-in70-c2-49.html,Indestructible,IN70-C2 49,graduadas,Niños,Metal,Rectangulares,Montura completa,Negro,S,49.0,16.0,130.0,126.0,70.0,,83.99
https://www.lentiamo.es/indii-kids-in68-c4-47.html,Indestructible,IN68-C4 47,graduadas,Niños,Metal,Cat Eye,Montura completa,Rosa,S,47.0,16.0,125.0,124.0,70.0,,83.99
https://www.lentiamo.es/jaguar-31532-6522-17-55.html,Jaguar,31532 6522 17 55,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Gris,M,55.0,17.0,145.0,136.0,130.0,,209.9
https://www.lentiamo.es/jaguar-32710-4855-18-52.html,Jaguar,32710 4855 18 52,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Gris,M,52.0,18.0,145.0,131.0,140.0,,109.9
https://www.lentiamo.es/indii-kids-in46-c3-43.html,Indestructible,IN46-C3 43,graduadas,Niños,Pasta,Rectangulares,Montura completa,Azul,XXS,43.0,15.0,125.0,100.0,70.0,,83.99
https://www.lentiamo.es/indii-kids-in70-c1-47.html,Indestructible,IN70-C1 47,graduadas,Niños,Metal,Rectangulares,Montura completa,Azul,S,47.0,16.0,125.0,122.0,70.0,,83.99
https://www.lentiamo.es/hugo-boss-hugo-hg-1024-riw-18-51.html,Hugo,HG 1024 RIW 18 51,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Gris,M,51.0,18.0,145.0,132.0,100.0,,82.99
https://www.lentiamo.es/indii-kids-in59-c1-46.html,Indestructible,IN59-C1 46,graduadas,Niños,Pasta,Redondas,Montura completa,Negro,XS,46.0,18.0,130.0,111.0,80.0,,83.99
https://www.lentiamo.es/indii-kids-skate-in52-c2-47.html,Indestructible,IN52-C2 47,graduadas,Niños,Pasta,Cuadradas,Montura completa,Negro,XS,47.0,15.0,140.0,115.0,90.0,,94.99
https://www.lentiamo.es/indii-kids-hopscotch-in37-c3-43.html,Indestructible,IN37-C3 43,graduadas,Niños,Pasta,Redondas,Montura completa,Morado,XXS,43.0,15.0,130.0,103.0,95.0,,83.99
https://www.lentiamo.es/jaguar-32506-6525-20-51.html,Jaguar,32506 6525 20 51,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Gris,L,51.0,20.0,145.0,141.0,135.0,,189.9
https://www.lentiamo.es/jaguar-31029-8840-17-56.html,Jaguar,31029 8840 17 56,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Negro,M,56.0,17.0,145.0,135.0,135.0,,179.9
https://www.lentiamo.es/indii-kids-metal-in23-c2-43.html,Indestructible,IN23-C2 43,graduadas,Niños,Metal,Cuadradas,Montura completa,Rosa,XS,43.0,15.0,123.0,112.0,70.0,,84.99
https://www.lentiamo.es/indii-kids-metal-in26-c4-45.html,Indestructible,IN26-C4 45,graduadas,Niños,Metal,Cuadradas,Montura completa,Verde,XS,45.0,14.0,120.0,116.0,70.0,,85.99
https://www.lentiamo.es/indii-kids-in44-c1-50.html,Indestructible,IN44-C1 50,graduadas,Niños,Pasta,Cuadradas,Montura completa,Negro,XS,50.0,17.0,130.0,120.0,80.0,,83.99
https://www.lentiamo.es/indii-kids-in43-c3-46.html,Indestructible,IN43-C3 46,graduadas,Niños,Pasta,Rectangulares,Montura completa,Rosa,XXS,46.0,13.0,135.0,105.0,80.0,,83.99
https://www.lentiamo.es/indii-kids-in50-c1-47.html,Indestructible,IN50-C1 47,graduadas,Niños,Pasta,Cuadradas,Montura completa,Negro,XS,47.0,18.0,130.0,117.0,100.0,,92.99
https://www.lentiamo.es/jaguar-33646-4200-19-53.html,Jaguar,33646 4200 19 53,graduadas,Hombre,Metal,Redondas,Montura completa,Gris,M,53.0,19.0,145.0,137.0,130.0,,185.9
https://www.lentiamo.es/jaguar-33647-3100-18-54.html,Jaguar,33647 3100 18 54,graduadas,Unisex,Metal,Cuadradas,Montura completa,Azul,M,54.0,18.0,145.0,138.0,140.0,,179.9
https://www.lentiamo.es/jaguar-33655-4200-18-55.html,Jaguar,33655 4200 18 55,graduadas,Hombre,Metal,Rectangulares,Montura al aire,Gris,M,55.0,18.0,140.0,132.0,135.0,,189.9
https://www.lentiamo.es/jaguar-33651-6100-18-54.html,Jaguar,33651 6100 18 54,graduadas,Unisex,Metal,Rectangulares,Montura completa,Negro,M,54.0,18.0,145.0,140.0,135.0,,209.9
https://www.lentiamo.es/jaguar-33652-5100-14-56.html,Jaguar,33652 5100 14 56,graduadas,Unisex,Metal/Pasta,Rectangulares,Montura completa,Marrón,M,56.0,14.0,145.0,138.0,140.0,,199.9
https://www.lentiamo.es/jaguar-33827-1182-18-53.html,Jaguar,33827 1182 18 53,graduadas,Hombre,Metal,Cuadradas,Montura completa,Negro,M,53.0,18.0,140.0,138.0,125.0,,84.95
https://www.lentiamo.es/jimmy-choo-0jc3043j-5079-52.html,Jimmy Choo,0JC3043J 5079 52,graduadas,Mujer,Acetato,Cat Eye,Montura completa,Rosa,M,52.0,18.0,140.0,133.0,300.0,,209.9
https://www.lentiamo.es/jaguar-35603-3100-20-51.html,Jaguar,35603 3100 20 51,graduadas,Hombre,Titanio,Redondas,Media montura,Azul,M,51.0,20.0,145.0,133.0,130.0,,119.63
https://www.lentiamo.es/jaguar-33132-4200-19-60.html,Jaguar,33132 4200 19 60,graduadas,Hombre,Metal,Rectangulares,Media montura,Gris,L,60.0,19.0,150.0,149.0,145.0,,209.9
https://www.lentiamo.es/jaguar-33650-6100-20-51.html,Jaguar,33650 6100 20 51,graduadas,Unisex,Metal,Redondas,Montura completa,Negro,M,51.0,20.0,145.0,135.0,135.0,,209.9
https://www.lentiamo.es/jaguar-33628-6100-20-51.html,Jaguar,33628 6100 20 51,graduadas,Unisex,Metal,Redondas,Montura completa,Negro,M,51.0,20.0,145.0,136.0,130.0,,194.9
https://www.lentiamo.es/jaguar-33121-3100-18-56.html,Jaguar,33121 3100 18 56,graduadas,Hombre,Metal,Rectangulares,Media montura,Azul,M,56.0,18.0,145.0,138.0,135.0,,189.9
https://www.lentiamo.es/jaguar-32711-8940-20-49.html,Jaguar,32711 8940 20 49,graduadas,Hombre,Pasta,Redondas,Montura completa,Marrón,S,49.0,20.0,145.0,129.0,140.0,,109.9
https://www.lentiamo.es/jaguar-35608-3100-14-57.html,Jaguar,35608 3100 14 57,graduadas,Hombre,Titanio,Rectangulares,Media montura,Azul,M,57.0,14.0,145.0,137.0,135.0,,112.04
https://www.lentiamo.es/jaguar-33647-4100-18-54.html,Jaguar,33647 4100 18 54,graduadas,Unisex,Metal,Cuadradas,Montura completa,Verde,M,54.0,18.0,145.0,138.0,140.0,,199.9
https://www.lentiamo.es/jimmy-choo-0jc3048u-5079-52.html,Jimmy Choo,0JC3048U 5079 52,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Rosa,M,52.0,17.0,140.0,133.0,295.0,,149.9
https://www.lentiamo.es/jimmy-choo-0jc3047-5062-52.html,Jimmy Choo,0JC3047 5062 52,graduadas,Mujer,Acetato,Cat Eye,Montura completa,Rojo,S,52.0,17.0,140.0,128.0,295.0,,149.9
https://www.lentiamo.es/jaguar-33092-1129-16-60.html,Jaguar,33092 1129 16 60,graduadas,Hombre,Metal,Rectangulares,Montura completa,Azul,M,60.0,16.0,145.0,140.0,140.0,,179.9
https://www.lentiamo.es/jaguar-33843-3100-17-56.html,Jaguar,33843 3100 17 56,graduadas,Hombre,Metal,Rectangulares,Montura completa,Azul,M,56.0,17.0,145.0,139.0,125.0,,179.9
https://www.lentiamo.es/jimmy-choo-0jc3026-5000.html,Jimmy Choo,Jimmy Choo 0JC3026 5000,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,,,,,,305.0,,127.72
https://www.lentiamo.es/jimmy-choo-0jc3048u-5002-54.html,Jimmy Choo,0JC3048U 5002 54,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Marrón,M,54.0,17.0,140.0,133.0,295.0,,154.9
https://www.lentiamo.es/jaguar-32710-8100-18-52.html,Jaguar,32710 8100 18 52,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Transparente,M,52.0,18.0,145.0,131.0,140.0,,169.9
https://www.lentiamo.es/jaguar-33129-3100-16-58.html,Jaguar,33129 3100 16 58,graduadas,Hombre,Metal,Rectangulares,Montura completa,Azul,L,58.0,16.0,145.0,141.0,140.0,,209.9
https://www.lentiamo.es/jaguar-33617-6100-19-56.html,Jaguar,33617 6100 19 56,graduadas,Hombre,Metal,Rectangulares,Media montura,Negro,L,56.0,19.0,145.0,141.0,125.0,,205.9
https://www.lentiamo.es/jimmy-choo-0jc3027-5002-54.html,Jimmy Choo,0JC3027 5002 54,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Marrón,S,54.0,16.0,140.0,127.0,310.0,,135.93
https://www.lentiamo.es/jimmy-choo-0jc3047-5076-55.html,Jimmy Choo,0JC3047 5076 55,graduadas,Mujer,Acetato,Cat Eye,Montura completa,Marrón,M,55.0,17.0,140.0,136.0,280.0,,149.9
https://www.lentiamo.es/jaguar-33641-3100-21-50.html,Jaguar,33641 3100 21 50,graduadas,Hombre,Metal/Pasta,Cuadradas,Montura completa,Azul,M,50.0,21.0,145.0,136.0,130.0,,189.9
https://www.lentiamo.es/jaguar-32711-5154-20-49.html,Jaguar,32711 5154 20 49,graduadas,Hombre,Pasta,Redondas,Montura completa,Marrón,S,49.0,20.0,145.0,129.0,140.0,,109.9
https://www.lentiamo.es/jaguar-36838-3100-18-53.html,Jaguar,36838 3100 18 53,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Gris,M,53.0,18.0,145.0,140.0,130.0,,189.9
https://www.lentiamo.es/jaguar-33612-3100-18-56.html,Jaguar,33612 3100 18 56,graduadas,Hombre,Metal,Rectangulares,Media montura,Negro,M,56.0,18.0,145.0,139.0,130.0,,107.19
https://www.lentiamo.es/jaguar-35605-4100-17-56.html,Jaguar,35605 4100 17 56,graduadas,Hombre,Titanio,Rectangulares,Media montura,Gris,M,56.0,17.0,145.0,132.0,135.0,,209.9
https://www.lentiamo.es/jimmy-choo-0jc3043j-5078-52.html,Jimmy Choo,0JC3043J 5078 52,graduadas,Mujer,Acetato,Cat Eye,Montura completa,Gris,M,52.0,18.0,140.0,133.0,300.0,,209.9
https://www.lentiamo.es/jaguar-33653-5101-18-54.html,Jaguar,33653 5101 18 54,graduadas,Unisex,Metal/Pasta,Rectangulares,Montura completa,Marrón,M,54.0,18.0,145.0,140.0,140.0,,133.9
https://www.lentiamo.es/jaguar-33654-6100-16-57.html,Jaguar,33654 6100 16 57,graduadas,Unisex,Metal,Rectangulares,Montura al aire,Negro,M,57.0,16.0,140.0,133.0,135.0,,189.9
https://www.lentiamo.es/jaguar-35608-4200-14-57.html,Jaguar,35608 4200 14 57,graduadas,Hombre,Titanio,Rectangulares,Media montura,Negro,M,57.0,14.0,145.0,137.0,135.0,,209.9
https://www.lentiamo.es/jaguar-35605-3100-17-56.html,Jaguar,35605 3100 17 56,graduadas,Hombre,Titanio,Rectangulares,Media montura,Azul,M,56.0,17.0,145.0,132.0,135.0,,209.9
https://www.lentiamo.es/jaguar-33631-6100-17-56.html,Jaguar,33631 6100 17 56,graduadas,Hombre,Metal,Rectangulares,Montura completa,Negro,M,56.0,17.0,145.0,140.0,140.0,,209.9
https://www.lentiamo.es/jaguar-33651-4200-18-54.html,Jaguar,33651 4200 18 54,graduadas,Unisex,Metal,Rectangulares,Montura completa,Negro,M,54.0,18.0,145.0,140.0,135.0,,209.9
https://www.lentiamo.es/jaguar-33650-4100-20-51.html,Jaguar,33650 4100 20 51,graduadas,Unisex,Metal,Redondas,Montura completa,Marrón,M,51.0,20.0,145.0,135.0,135.0,,209.9
https://www.lentiamo.es/jaguar-33652-5101-14-56.html,Jaguar,33652 5101 14 56,graduadas,Unisex,Metal/Pasta,Rectangulares,Montura completa,Marrón,M,56.0,14.0,145.0,138.0,140.0,,189.9
https://www.lentiamo.es/jaguar-36834-6100-15-55.html,Jaguar,36834 6100 15 55,graduadas,Hombre,Metal/Pasta,Cuadradas,Montura completa,Negro,M,55.0,15.0,145.0,140.0,145.0,,209.9
https://www.lentiamo.es/jaguar-33653-5100-18-54.html,Jaguar,33653 5100 18 54,graduadas,Unisex,Metal/Pasta,Rectangulares,Montura completa,Marrón,M,54.0,18.0,145.0,140.0,140.0,,133.9
https://www.lentiamo.es/jaguar-33630-4200-18-56.html,Jaguar,33630 4200 18 56,graduadas,Hombre,Metal,Rectangulares,Montura completa,Azul,M,56.0,18.0,145.0,138.0,135.0,,113.04
https://www.lentiamo.es/jaguar-33647-6100-18-54.html,Jaguar,33647 6100 18 54,graduadas,Unisex,Metal,Cuadradas,Montura completa,Negro,M,54.0,18.0,145.0,138.0,140.0,,179.9
https://www.lentiamo.es/jaguar-33643-3100-18-56.html,Jaguar,33643 3100 18 56,graduadas,Unisex,Metal,Rectangulares,Media montura,Negro,M,56.0,18.0,145.0,136.0,130.0,,209.9
https://www.lentiamo.es/jaguar-33638-4200-17-54.html,Jaguar,33638 4200 17 54,graduadas,Unisex,Metal,Rectangulares,Montura completa,Gris,M,54.0,17.0,145.0,136.0,140.0,,133.9
https://www.lentiamo.es/jimmy-choo-0jc3043j-5035-52.html,Jimmy Choo,0JC3043J 5035 52,graduadas,Mujer,Acetato,Cat Eye,Montura completa,Azul,M,52.0,18.0,140.0,133.0,300.0,,239.9
https://www.lentiamo.es/jaguar-33633-6100.html,Jaguar,33633 6100 56,graduadas,Hombre,Metal,Rectangulares,Media montura,Negro,M,56.0,14.0,145.0,138.0,130.0,,189.9
https://www.lentiamo.es/marc-jacobs-marc-754-kb7-20-53.html,Marc Jacobs,754 KB7 20 53,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Gris,M,53.0,20.0,145.0,135.0,180.0,,95.34
https://www.lentiamo.es/marc-jacobs-mj-1054-09q-18-52.html,Marc Jacobs,MJ 1054 09Q 18 52,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Marrón,S,52.0,18.0,140.0,128.0,130.0,,169.9
https://www.lentiamo.es/marc-jacobs-marc-741-rhl-18-54.html,Marc Jacobs,741 RHL 18 54,graduadas,Mujer,Metal,Cuadradas,Montura completa,Negro,M,54.0,18.0,140.0,134.0,170.0,,91.14
https://www.lentiamo.es/jimmy-choo-jc375-fwm-15-54.html,Jimmy Choo,JC375 FWM 15 54,graduadas,Mujer,Metal/Pasta,Cat Eye,Montura completa,Beige,M,54.0,15.0,145.0,130.0,100.0,,113.33
https://www.lentiamo.es/marc-jacobs-marc-706-807-13-55.html,Marc Jacobs,706 807 13 55,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,M,55.0,13.0,145.0,133.0,170.0,,129.9
https://www.lentiamo.es/marc-jacobs-marc-770-807-16-54.html,Marc Jacobs,770 807 16 54,graduadas,Mujer,Metal/Pasta,Cuadradas,Montura completa,Negro,M,54.0,16.0,140.0,137.0,175.0,,98.94
https://www.lentiamo.es/kate-spade-izabel-g-4in-17-53.html,Kate Spade,IZABEL/G 4IN 17 53,graduadas,Mujer,Metal,Cat Eye,Montura completa,Marrón,M,53.0,17.0,140.0,133.0,185.0,,78.34
https://www.lentiamo.es/jimmy-choo-jc378-g-y9a-17-53.html,Jimmy Choo,JC378/G Y9A 17 53,graduadas,Mujer,Pasta,Redondas,Montura completa,Beige,S,53.0,17.0,145.0,127.0,100.0,,127.72
https://www.lentiamo.es/marc-jacobs-marc-598-isk-16-54.html,Marc Jacobs,598 ISK 16 54,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Marrón,M,54.0,16.0,140.0,132.0,160.0,,119.9
https://www.lentiamo.es/marc-jacobs-mj-1038-pjp-17-52.html,Marc Jacobs,MJ 1038 PJP 17 52,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Azul,M,52.0,17.0,140.0,131.0,130.0,,153.9
https://www.lentiamo.es/marc-jacobs-marc-511-1ed-18-53.html,Marc Jacobs,511 1ED 18 53,graduadas,Mujer,Pasta,Redondas,Montura completa,Verde,M,53.0,18.0,145.0,132.0,170.0,,159.9
https://www.lentiamo.es/marc-jacobs-marc-704-e28-18-56.html,Marc Jacobs,704 E28 18 56,graduadas,Mujer,Metal,Cuadradas,Montura completa,Marrón,M,56.0,18.0,145.0,132.0,150.0,,159.9
https://www.lentiamo.es/marc-jacobs-marc-704-nuc-18-56.html,Marc Jacobs,704 NUC 18 56,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Azul,M,56.0,18.0,145.0,132.0,150.0,,84.74
https://www.lentiamo.es/jimmy-choo-0jc3058d-5051-50.html,Jimmy Choo,0JC3058D 5051 50,graduadas,Mujer,Acetato,Rectangulares,Montura completa,Marrón,M,50.0,20.0,140.0,133.0,285.0,,149.9
